id,title,authors,abstract,keywords,url,download_url,handle,suggested_citation,page_number
,What do we Know about Changing Economic Activity of Firms?,"Radhika Pandey, Amey Sapre, Pramod Sinha","Identification of primary economic activity of Â¬firms is a prerequisite for compiling several macro aggregates. This paper takes a statistical approach to understand the extent of changes in primary economic activity of Â¬firms over time and across different industries. It uses the history of economic activity of over 46000 Â¬firms spread over 25 years from CMIE Prowess to identify the number of times Â¬firms change the nature of their business. Using the count of changes, it estimates Poisson and Negative Binomial regression models to gain predictability over changing economic activity across industry groups. The paper shows that a Poisson model accurately characterizes the distribution of count of changes across industries and that Â¬firms with a long history are more likely to have changed their primary economic activity over the years. Findings show that classification can be a crucial problem in a large dataset like the MCA21 and can even lead to distortions in value addition estimates at the industry level.","eSS, : Economic Activity, Manufacturing, India, Poisson Distribution, statistical approach, Poisson and Negative Binomial regression models, Poisson model, value addition, industry., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12978.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019123145343_29.pdf&fcategory=Articles&AId=12978&fref=repec,RePEc:ess:wpaper:id:12978,"Radhika Pandey & Amey Sapre & Pramod Sinha, 2019. ""What do we Know about Changing Economic Activity of Firms?,"" Working Papers id:12978, eSocialSciences.",1
,Responses to Trade Opening: Evidence and Lessons from Asia,Devashish Mitra,"In various Asian countries, international trade has raised productivity, lowered mark ups through import competition (while increasing them through cheaper inputs that can be imported), raised wages, expanded employment, and, above all, reduced poverty. This is in sharp contrast to the impact of trade in some of the Latin American countries, which suggests exercising caution in extrapolating results to Asian countries that have not yet been studied. There are also a few adverse consequences of trade that already been found for Asia. Apart from raising inequality, trade can increase informality, especially in the presence of labor-market rigidities. Additionally, there are the adverse effects stemming from trade adjustment as a result of worker mobility costs. In this context, this study discusses various policies that researchers have recommended.","eSS, trade, trade opening, international trade, productivity, import competition, employment, poverty, labor-market rigidities, worker mobility, costs, policies, Asian Countries, Asia., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12977.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201912214113_29.pdf&fcategory=Articles&AId=12977&fref=repec,RePEc:ess:wpaper:id:12977,"Devashish Mitra, 2019. ""Responses to Trade Opening: Evidence and Lessons from Asia,"" Working Papers id:12977, eSocialSciences.",1
,Asian Development Outlook Forecast Accuracy 2007-2016,Benno Ferrarini,"This paper assesses the accuracy of Asian Development Outlook growth and inflation forecasts for 43 Asian economies from 2007 to 2016, against the benchmark of World Economic Outlook projections by the International Monetary Fund. They are found to overlap quite closely, notwithstanding much heterogeneity across countries and years. Forecast accuracy sharpens over time as additional data and evidence become available and get incorporated during quarterly revisions. However, errors widen during crisis years as forecasters struggle to reflect such events in their projections.","eSS, Asian Development Bank, Asian Development Outlook, International Monetary Fund, macroeconomic forecasts, World Economic Outlook, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12976.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019122135531_29.pdf&fcategory=Articles&AId=12976&fref=repec,RePEc:ess:wpaper:id:12976,"Benno Ferrarini, 2019. ""Asian Development Outlook Forecast Accuracy 2007-2016,"" Working Papers id:12976, eSocialSciences.",1
,Productivity and Trade Growth in Services: How Services Helped Power Factory Asia,Ben Shepherd,"This paper uses a theory-based measure of productivity-based comparative advantage to examine the trade performance of developing Asian economies in manufacturing and services over the 1995-2011 period. We find that the growth in service exports was nearly as rapid as that in manufacturing over this period""”a little-appreciated fact. Services are therefore an integral part of ""Factory Asia."" Moreover, the results from a quantitative model of trade show that revealed productivity measures are often comparable between manufacturing and services at a disaggregated level, although the results differ markedly across sectors and economies. It also finds evidence of rapid growth in revealed productivity in some service subsectors, comparable to that in manufacturing. Our findings suggest that oversimplifying the relationship between patterns of specialization and subsequent economic transformation and growth patterns misses important elements of reality.","eSS, services, trade, comparative advantage, productivity, Asia, trade performance, Asian economies, Factory Asia, quantitative model, manufacturing, economic transformation, growth., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12975.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019120112837_29.pdf&fcategory=Articles&AId=12975&fref=repec,RePEc:ess:wpaper:id:12975,"Ben Shepherd, 2019. ""Productivity and Trade Growth in Services: How Services Helped Power Factory Asia,"" Working Papers id:12975, eSocialSciences.",1
,Green Finance in Singapore: Barriers and Solutions,Youngho Chang,"This study reviews how green finance in Singapore is working, examines existing barriers, and suggests some solutions. Singapore, a well-established financial hub in Asia, aims to be a hub for green finance in Asia. The Monetary Authority of Singapore (MAS), the central bank of Singapore, has formed a network with seven other central banks in the world called the Central Banks and Supervisors Network for Greening Financial System, which intends to promote sharing of experience and best practices in green finance with other countries. Along with forming the network, the MAS has established a Green Bond Grant scheme to promote and ensure the issuance of green bonds in Singapore. In parallel, the Association of Banks in Singapore published Guidelines on Responsible Financing to promote and support environmental, social, and governance (ESG) disclosures. The Singapore Exchange asks its member firms to strictly comply with the ESG disclosures. At an individual firm level in Singapore, City Development Limited (CDL), a real estate development company, and Development Bank of Singapore Limited (DBS), a commercial bank, issued Singapore's first and second green bonds in 2017. The proceeds of the CDL green bond are allocated to finance retrofitting and upgrading of a commercial building in Singapore, while the proceeds of the DBS green bond are to be invested in renewable energy and climate change adaptation, among other uses. How successful the two green bonds are in meeting their pronounced goals and how well and effectively they contribute to the diffusion of renewable energy remains to be seen.","eSS, green finance, green bond grant scheme, guidelines of responsible financing, CDL green bond, DBS green bond, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12974.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019120112344_29.pdf&fcategory=Articles&AId=12974&fref=repec,RePEc:ess:wpaper:id:12974,"Youngho Chang, 2019. ""Green Finance in Singapore: Barriers and Solutions,"" Working Papers id:12974, eSocialSciences.",1
,The Development of Education and Health Services in Asia and the Role of the State,Sudipto Mundle,"This paper analyses the dramatic spread of education and healthcare in Asia and also the large variations in that spread across and within countries over fifty years. Apart from differences in initial conditions and income levels, the nature of the State has also been an important determinant of these variations. This is because social development has typically been led by the State. But in most countries, public resource constraints and the growing dependence on private provision and private spending have generated a pattern of nested disparities in the access to education and healthcare between rich and poor regions, between rural and urban areas within regions, and between rich and poor households within these areas. However, as the better-off regions, areas, and households approach the upper limits of achievable education and health standards, a process of convergence is also underway as those left behind begin to catch up.","eSS, Asia, comparative studies, disparity, education, health, institutions, State, development of education, health services., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12973.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201911412458_29.pdf&fcategory=Articles&AId=12973&fref=repec,RePEc:ess:wpaper:id:12973,"Sudipto Mundle, 2019. ""The Development of Education and Health Services in Asia and the Role of the State,"" Working Papers id:12973, eSocialSciences.",1
,Impact of Intergovernmental Fiscal Transfers on Gender Equality in India: An Empirical Analysis,"Janet G. Stotsky, Lekha Chakraborty, Piyush Gandhi","Intergovernmental fiscal transfers (IGFT) are, in theory, neither good nor bad for tackling gender inequalities. Fiscal federalism with asymmetry in revenue and expenditure assignments inevitably leads to vertical and horizontal imbalances in public service provisioning. Intergovernmental transfers can play a role in equalization of fiscal capacities because the states of India have different tax raising capacities and capacities for funding public expenditure. Do higher per capita fiscal transfers help in reducing gender inequalities across states in India? Using data from the Finance Accounts of various states, the paper analyses the impact of fiscal transfers - both conditional and unconditional fiscal transfers - on the gender parity index in education, using panel data models. It finds that unconditional transfers have a significant and positive impact on gender parity outcomes in the education sector at the primary and secondary levels, in contrast to tied transfers. The models also control for gender budgeting initiatives across states and find that gender budgeting has a beneficial effect on education equality. The policy implication of these results for the recently constituted Fifteenth Finance Commission in India is to strengthen the ""gender equality"" criteria in intergovernmental transfers in India.","eSS, Intergovernmental fiscal transfers (IGFT), gender inequalities, fiscal federalism, expenditure, public service, fiscal capacities, tax, public expenditure, per capita fiscal transfers, gender parity index, education, education sector, primary level, secondary level, gender budgeting, Fifteenth Finance Commission in India, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12972.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201911412422_29.pdf&fcategory=Articles&AId=12972&fref=repec,RePEc:ess:wpaper:id:12972,"Janet G. Stotsky & Lekha Chakraborty & Piyush Gandhi, 2019. ""Impact of Intergovernmental Fiscal Transfers on Gender Equality in India: An Empirical Analysis,"" Working Papers id:12972, eSocialSciences.",1
,Data Localisation in India: Questioning the Means and Ends,"Rishab Bailey, Smriti Parsheera","This paper classifies the arguments around data localisation into three broad categories - the civil liberties perspective; the government functions perspective and the economic perspective. It examines the likely costs and benefits under each of these heads and come to the conclusion that it would be premature to adopt any sweeping localisation norms in India. At the same time, India must not will away its ability to adopt such measures in future by agreeing to sweeping 'free flow of data' provisions in trade agreements. The identification of cases where narrowly tailored localisation requirements might be an appropriate response should be done through a transparent and consultative process. Where an assessment of the overall costs and benefits justifies a case for localisation, it should be adopted in its least intrusive form.","eSS, localisation, questioning, means, ends, civil liberties, government, economic perspective, costs, benefits, localisation norms, free flow of data, trade agreement, transparent, consultative process, intrusive form, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12970.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019112122646_29.pdf&fcategory=Articles&AId=12970&fref=repec,RePEc:ess:wpaper:id:12970,"Rishab Bailey & Smriti Parsheera, 2019. ""Data Localisation in India: Questioning the Means and Ends,"" Working Papers id:12970, eSocialSciences.",1
,Exporting and Firm Performance: Evidence from India,"Apoorva Gupta, Ila Patnaik, Ajay Shah","In this paper the positive correlation between firm productivity and export status is well established. This correlation can arise from multiple alternative casual models. It has investigated these relationships, harnessing the transition of several firms from serving the domestic market to exporting, in a dataset of Indian firms from 1989 to 2015. Each firm which made the transition is matched against a control which did not. The transitions take place across many years, thus permitting a matched event study in firm outcomes. The paper finds there is self-selection of more productive firms into exporting. Firms that make the transition become bigger, but there is little evidence of learning by exporting, of improvements in productivity right after exporting commences. However, there is evidence of improvement in productivity of export starters a couple of years before they begin to export.","eSS, export, firms, firm productivity, export status, casual models, domestic markets, dataset, productive firms, domestic market, transition, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12969.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019112121938_29.pdf&fcategory=Articles&AId=12969&fref=repec,RePEc:ess:wpaper:id:12969,"Apoorva Gupta & Ila Patnaik & Ajay Shah, 2019. ""Exporting and Firm Performance: Evidence from India,"" Working Papers id:12969, eSocialSciences.",1
,UDAY Power Debt in Retrospect and Prospects: Analyzing the Efficiency Parameters,"Amandeep Kaur, Lekha Chakraborty","The Government of India launched the Ujwal DISCOM Assurance Yojana (UDAY), in November 2015, with an objective of ""Power for All"" . Under the UDAY scheme, selected States agreed to convert 75 per cent of the DISCOM's (State Power Distribution Companies) power debt into State government non-SLR bonds, priced at not more than 75 basis points above the prevailing cut-off yield rate of government security of 10-year maturity. At aggregate level, so far, around 86 per cent of UDAY bonds have been issued - Rs. 2.32 lakh crores out of Rs. 2.69 lakh crores - across all UDAY States/UTs. Our estimates reveal that the financial and operational efficiency parameters envisaged in UDAY tripartite MoUs - between DISCOMs, the State Governments and the Ministry of Power, Government of India - have not been met by many States. Using UDAY portal data, we find that the average AT&C (Aggregate Technical and Commercial) losses that should have been 15% for all the participating states by 2018-19, presently, on average, stand at 25.41%. Yet another financial indicator, ACS-ARR gap (the gap between Average Cost and Average Revenue) has also widened for many UDAY participating states. The power tariff revisions have also not been implemented in the States -due to political economy reasons - and the operational parameters in our analysis indicate widening inefficiencies across States in power infrastructure.","eSS, Power infrastructure, Power Debt, Bonds, Financial efficiency, Ujwal DISCOM Assurance Yojana (UDAY), DISCOM's (State Power Distribution Companies), power debt, government security, power infrastructure., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12968.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201911113728_29.pdf&fcategory=Articles&AId=12968&fref=repec,RePEc:ess:wpaper:id:12968,"Amandeep Kaur & Lekha Chakraborty, 2019. ""UDAY Power Debt in Retrospect and Prospects: Analyzing the Efficiency Parameters,"" Working Papers id:12968, eSocialSciences.",1
,"Analyzing the Dynamic Relationship between Physical Infrastructure, Financial Development and Economic Growth in India","Ranjan Kumar Mohanty, N. R. Bhanumurthy","The paper investigates dynamic relationship between physical infrastructure, financial development and economic growth in the case of India, using an Autoregressive Distributed Lag (ARDL) and Toda-Yamamoto (T-Y) causality approach for the period 1980 to 2016. Physical infrastructure index and financial development index are constructed using Principal Component Analysis method. Empirical results suggest that physical infrastructure has a positive effect on economic growth both in the long-run and short-run, whereas financial development, though significant, has a weak impact on economic growth. The causality test supports a bi-directional causal relationship between infrastructure development and economic growth, while it finds a unidirectional causation running from economic growth to financial development. It also finds that gross investment and employment have a positive, and inflation has an adverse effect on economic growth. As India is aiming for higher growth for a sustained period, our results suggest that there is a need for Government intervention in expanding the physical infrastructure and this, in turn, could lead to the growth of the financial sector in the country.","eSS, financial sector, Infrastructure Index, Financial Development Index, Economic Growth, ARDL Approach, India, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12967.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201911112492_29.pdf&fcategory=Articles&AId=12967&fref=repec,RePEc:ess:wpaper:id:12967,"Ranjan Kumar Mohanty & N. R. Bhanumurthy, 2019. ""Analyzing the Dynamic Relationship between Physical Infrastructure, Financial Development and Economic Growth in India,"" Working Papers id:12967, eSocialSciences.",1
,"Value Destruction and Wealth Transfer Under the Insolvency and Bankruptcy Code, 2016",Pratik Datta,"This article applies theoretical concepts from the law and economics literature on insolvency to identify the sources of these two problems in insolvency law. It then applies these theoretical concepts to the Insolvency and Bankruptcy Code, 2016 to identify two potential sources of the value destruction problem and four potential sources of the wealth transfer problem in the law. Indian policymakers need to revisit some of the fundamental legislative design choices embedded within the Insolvency and Bankruptcy Code, 2016 to successfully address these very sources of the value destruction and wealth transfer problems.","eSS, value destruction, insolvency, bankruptcy, insolvency law, bankruptcy code, wealth transfer, World Bank Group, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12965.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019171520_29.pdf&fcategory=Articles&AId=12965&fref=repec,RePEc:ess:wpaper:id:12965,"Pratik Datta, 2019. ""Value Destruction and Wealth Transfer Under the Insolvency and Bankruptcy Code, 2016,"" Working Papers id:12965, eSocialSciences.",1
,Optimal Regulation of P2P Lending for Small and Medium-Sized Enterprises,"Naoko Nemoto, Bihong Huang, David Storey","This paper describes and evaluates the range of P2P lending systems on offer to small and medium-sized enterprises (SMEs) in several countries, considering different regulatory regimes. In some countries, there are problematic incentives for platforms that rate credit and originate loans without holding the risk of these loans. In addition, when investor returns are guaranteed by platforms, investors have no incentive to distinguish among risk categories. In several countries, notably the People's Republic of China, P2P platforms have engaged in fraudulent behavior and Ponzi-like schemes. On the other hand, stringent regulation in the United States has excessively impeded new entrants from providing competition to established platforms. Regulators should be mindful of these risks and others, while also seeking to capitalize on the benefits that the sector offers for providing new funding opportunities to SMEs. In our view, the United Kingdom can be suggested as an effective model to follow because of its tailor made and flexible regulation.","eSS, fintech, P2P lending, regulation, P2P lending system, small and medium-sized enterprises (SMEs), incentives, loans, credit, investors, People's Republic of China, P2P platform, Ponzi-like schemes, global trend., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12964.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201917142550_29.pdf&fcategory=Articles&AId=12964&fref=repec,RePEc:ess:wpaper:id:12964,"Naoko Nemoto & Bihong Huang & David Storey, 2019. ""Optimal Regulation of P2P Lending for Small and Medium-Sized Enterprises,"" Working Papers id:12964, eSocialSciences.",1
